,time,latitude,longitude,depth,mag
376,2021-06-30T03:53:20.666Z,37.2356,141.3935,44.12,4.0
377,2021-06-30T12:37:31.513Z,35.8605,140.8596,10.0,4.2
378,2021-06-30T13:18:09.474Z,39.5924,140.4231,135.56,4.5
379,2021-06-30T21:44:01.449Z,39.2381,142.2479,52.94,4.4
380,2021-05-01T00:10:06.961Z,39.4976,140.5824,142.11,4.5
381,2021-05-01T01:27:27.215Z,38.1997,141.5973,43.0,6.9
382,2021-05-02T11:06:32.958Z,33.091,140.1021,139.24,4.0
383,2021-05-02T22:11:03.065Z,30.2365,138.7697,432.84,4.1
384,2021-05-02T23:00:37.614Z,42.6509,142.9561,88.31,4.4
385,2021-05-03T07:55:03.553Z,30.4453,131.4185,35.0,4.6
386,2021-05-04T18:10:43.134Z,37.1861,141.8522,9.5,5.0
387,2021-05-04T19:32:59.763Z,43.3752,146.4745,54.04,4.8
388,2021-05-04T22:28:10.039Z,42.3956,144.5788,35.0,4.3
389,2021-05-05T07:42:34.612Z,40.2048,143.4012,10.0,4.6
390,2021-05-06T00:16:50.920Z,32.6931,130.6038,10.0,4.4
391,2021-05-06T15:15:14.221Z,42.2956,142.4364,82.88,4.3
392,2021-05-06T22:11:46.395Z,31.5573,131.2714,57.51,4.3
393,2021-05-08T04:19:07.784Z,31.9824,140.3369,87.97,5.1
394,2021-05-08T05:38:28.894Z,39.8472,143.8948,10.0,4.2
395,2021-05-08T11:52:42.596Z,32.0388,140.4263,84.57,4.6
396,2021-05-08T12:07:39.282Z,31.931,140.5414,72.72,4.7
397,2021-05-08T16:57:29.000Z,36.6434,141.788,10.0,4.4
398,2021-05-09T04:19:59.886Z,36.1407,140.1535,72.44,4.2
399,2021-05-10T00:39:52.811Z,43.8531,146.6917,87.24,4.5
400,2021-05-10T15:47:04.171Z,41.4939,142.0734,58.35,4.3
401,2021-05-11T23:30:03.896Z,40.2487,142.325,57.99,4.4
402,2021-05-12T03:21:18.463Z,38.4231,133.6897,455.61,4.0
403,2021-05-12T03:46:56.821Z,32.4961,141.4927,35.0,4.9
404,2021-05-12T04:17:45.835Z,32.4936,141.136,35.0,4.4
405,2021-05-13T16:43:56.455Z,44.4027,148.47,52.12,5.0
406,2021-05-13T23:58:14.041Z,37.7169,141.8167,32.0,6.0
407,2021-05-14T00:23:23.178Z,38.0258,141.3548,44.61,4.4
408,2021-05-14T09:37:59.501Z,35.6564,139.6978,74.51,4.4
409,2021-05-14T11:46:50.006Z,42.4623,142.5545,25.39,4.5
410,2021-05-15T11:03:51.900Z,36.2522,141.7617,20.74,4.7
411,2021-05-15T20:19:40.331Z,32.625,138.886,10.0,4.3
412,2021-05-15T22:19:06.956Z,35.9793,140.0071,58.99,4.1
413,2021-05-16T03:23:53.371Z,42.0159,144.4738,9.0,5.7
414,2021-05-16T05:07:12.406Z,41.9053,144.4866,10.0,4.4
415,2021-05-16T05:18:00.911Z,41.9182,144.1799,10.0,4.1
416,2021-05-16T06:41:10.574Z,37.6349,141.6153,48.24,4.5
417,2021-05-16T08:52:28.631Z,42.0692,144.4858,10.0,4.3
418,2021-05-17T15:49:04.200Z,32.7593,139.016,217.89,4.1
419,2021-05-17T23:58:39.695Z,42.1119,144.0278,10.0,4.3
420,2021-05-18T15:48:33.391Z,42.1049,144.0354,48.01,4.7
421,2021-05-18T18:07:33.480Z,36.8515,135.0632,382.39,4.0
422,2021-05-18T21:40:10.905Z,38.2946,141.682,63.6,4.3
423,2021-05-19T10:21:42.652Z,39.1324,142.1033,56.31,4.2
424,2021-05-19T11:54:32.589Z,37.6654,141.907,51.6,4.4
425,2021-05-19T20:27:27.385Z,40.5102,142.0843,56.03,4.4
426,2021-05-20T22:16:09.564Z,36.9228,139.9959,35.0,4.2
427,2021-05-21T05:01:26.804Z,44.5604,148.2276,67.91,4.9
428,2021-05-21T05:45:49.878Z,30.7082,140.7098,10.0,4.2
429,2021-05-21T09:08:17.353Z,35.3608,141.3662,10.0,4.3
430,2021-05-21T20:20:55.010Z,31.8174,142.1409,10.0,4.4
431,2021-05-23T09:15:57.661Z,37.7233,141.9089,53.0,4.4
432,2021-05-23T16:27:33.038Z,39.57,139.7642,178.95,4.4
433,2021-05-23T19:09:17.202Z,35.8904,140.1358,67.82,4.6
434,2021-05-24T03:52:16.913Z,33.2268,139.3771,10.0,4.7
435,2021-05-24T03:59:56.620Z,33.1086,139.371,10.0,4.4
436,2021-05-24T05:15:57.366Z,33.1776,139.3567,10.0,4.1
437,2021-05-24T11:42:41.356Z,44.3416,148.127,71.01,4.3
438,2021-05-24T14:16:40.940Z,36.4667,141.2031,47.54,4.5
439,2021-05-24T16:19:19.697Z,37.6493,141.8087,51.7,4.4
440,2021-05-25T10:46:54.488Z,33.2686,139.289,10.0,3.9
441,2021-05-25T10:51:41.650Z,33.1474,139.4799,10.0,4.6
442,2021-05-25T14:22:18.552Z,32.3944,141.3487,18.58,4.3
443,2021-05-25T23:57:40.624Z,33.8408,135.3825,50.51,4.3
444,2021-05-26T21:04:03.539Z,40.5175,143.1582,38.17,4.8
445,2021-05-27T07:37:01.187Z,43.8813,147.9228,50.28,4.6
446,2021-05-28T01:05:46.951Z,41.2993,140.3004,157.32,4.4
447,2021-05-28T23:21:04.119Z,36.3194,142.1212,10.0,5.2
448,2021-05-29T00:04:50.026Z,36.3453,141.9087,10.0,4.9
449,2021-05-29T00:42:52.476Z,36.4413,141.9959,10.0,5.0
450,2021-05-29T01:02:41.087Z,36.3105,141.9873,12.04,5.5
451,2021-05-29T10:10:41.159Z,42.0473,142.5681,56.92,4.9
452,2021-05-29T15:30:23.979Z,43.3971,146.4482,60.51,4.4
453,2021-05-30T15:21:11.283Z,33.2831,137.8614,357.09,4.0
454,2021-05-30T19:19:49.518Z,44.469,148.6013,10.0,4.4
455,2021-05-30T19:48:46.884Z,31.75,140.3537,91.32,4.9
456,2021-05-31T22:04:42.354Z,33.1624,142.6369,10.0,5.2
457,2021-04-01T03:17:51.915Z,45.6575,143.3382,302.07,4.2
458,2021-04-01T04:30:03.407Z,41.523,142.0404,47.68,4.8
459,2021-04-01T09:09:58.159Z,42.3214,144.2899,47.03,4.2
460,2021-04-01T21:51:16.138Z,33.4136,141.2818,29.49,4.3
461,2021-04-02T16:36:30.112Z,37.6834,141.9822,51.65,4.2
462,2021-04-03T12:58:26.514Z,38.9269,142.1217,41.84,4.6
463,2021-04-04T17:42:54.348Z,43.494,144.0915,17.39,4.4
464,2021-04-04T21:21:57.582Z,34.629,137.6038,10.0,4.5
465,2021-04-05T00:31:48.113Z,33.3896,140.5657,67.43,4.6
466,2021-04-06T09:11:52.468Z,40.9894,143.2281,29.66,4.1
467,2021-04-06T16:44:15.647Z,43.058,145.6071,53.07,4.6
468,2021-04-06T20:10:34.121Z,38.0568,142.3068,25.06,4.2
469,2021-04-07T10:01:40.049Z,33.4639,141.088,41.23,4.4
470,2021-04-08T22:03:30.312Z,35.7057,140.4473,56.34,4.4
471,2021-04-09T08:54:08.298Z,39.9911,141.6293,72.22,4.3
472,2021-04-09T16:59:34.493Z,37.836,141.7453,62.32,4.3
473,2021-04-09T17:32:39.741Z,43.7208,147.6086,81.62,4.4
474,2021-04-11T06:39:47.753Z,43.2188,145.4408,73.07,4.2
475,2021-04-11T18:59:30.889Z,36.1374,140.0881,73.42,4.7
476,2021-04-12T16:38:42.792Z,44.6524,147.1641,143.17,4.2
477,2021-04-13T07:54:17.708Z,33.6848,135.2652,10.0,4.4
478,2021-04-13T13:53:01.567Z,36.5073,137.7686,10.0,4.3
479,2021-04-14T03:27:44.575Z,41.5492,141.9384,57.04,4.4
480,2021-04-14T10:02:52.076Z,38.0913,142.5561,37.84,4.3
481,2021-04-14T23:44:17.928Z,39.5135,143.2807,10.0,4.2
482,2021-04-15T11:23:50.095Z,41.5709,142.0811,68.74,4.3
483,2021-04-15T20:47:55.006Z,42.3226,140.6145,42.77,4.4
484,2021-04-16T11:51:37.879Z,38.3078,142.0674,51.72,4.5
485,2021-04-17T20:45:23.193Z,35.6298,140.4877,53.25,4.3
486,2021-04-18T00:29:11.489Z,38.3481,141.95,41.0,5.6
487,2021-04-18T00:29:25.096Z,38.2543,141.8817,31.43,5.6
488,2021-04-19T04:06:21.751Z,38.0695,141.4995,56.37,4.9
489,2021-04-19T06:31:36.383Z,44.4044,147.3304,105.85,4.3
490,2021-04-19T10:22:31.956Z,43.6843,146.4645,75.12,4.3
491,2021-04-19T18:10:17.998Z,37.671,141.6793,67.51,4.3
492,2021-04-20T17:39:58.443Z,36.3374,138.5331,169.27,4.8
493,2021-04-21T19:04:29.850Z,44.545,147.564,101.31,4.2
494,2021-04-22T14:11:44.560Z,30.0736,138.3967,455.87,4.1
495,2021-04-23T02:19:31.571Z,31.632,140.9907,61.29,4.6
496,2021-04-23T05:12:23.842Z,37.2918,140.9047,66.57,4.3
497,2021-04-23T07:26:37.167Z,30.5094,131.3683,27.31,4.5
498,2021-04-23T15:16:26.084Z,30.5954,137.691,486.15,4.4
499,2021-04-24T04:57:25.668Z,34.2928,142.1394,10.0,4.2
500,2021-04-24T08:59:01.389Z,36.3449,140.4431,98.26,4.3
501,2021-04-24T09:35:13.093Z,39.9659,142.0031,66.49,4.6
502,2021-04-26T11:12:06.682Z,34.7518,141.7226,28.34,4.3
503,2021-04-28T00:05:02.266Z,33.5899,140.2275,96.1,4.1
504,2021-04-29T00:12:54.223Z,45.0196,147.7666,129.11,4.4
505,2021-04-29T06:42:32.468Z,41.7437,133.262,481.85,4.0
506,2021-04-29T12:47:40.049Z,36.9072,144.068,35.71,4.1
507,2021-04-29T15:39:38.412Z,41.3119,143.0529,35.86,4.2
508,2021-04-30T17:45:42.100Z,33.8776,136.442,387.54,4.4
509,2021-04-30T23:10:45.809Z,40.6788,144.9557,10.0,4.1
510,2021-03-01T02:54:06.464Z,42.1519,144.3451,25.64,4.6
511,2021-03-01T02:58:02.974Z,33.6489,141.4957,10.0,4.2
512,2021-03-01T06:07:52.582Z,37.4863,141.9702,51.87,4.5
513,2021-03-02T01:50:40.909Z,32.9633,139.9432,144.53,4.4
514,2021-03-02T04:58:35.819Z,32.7234,138.9062,10.0,4.2
515,2021-03-02T09:48:58.556Z,37.556,141.8261,55.95,4.3
516,2021-03-02T21:22:46.301Z,43.9839,147.9358,30.0,5.8
517,2021-03-04T02:22:53.993Z,35.7794,140.899,35.0,4.3
518,2021-03-04T03:26:35.553Z,41.0539,143.2146,32.73,4.4
519,2021-03-05T06:14:07.255Z,42.0318,142.4684,62.24,4.6
520,2021-03-06T01:53:53.175Z,41.8075,142.5554,68.22,4.3
521,2021-03-06T14:01:50.617Z,43.6717,140.6727,207.1,4.4
522,2021-03-07T03:42:18.625Z,36.3449,140.8482,54.84,4.2
523,2021-03-07T12:44:28.043Z,37.6188,141.5923,63.32,4.2
524,2021-03-07T14:21:25.394Z,42.0856,142.3906,49.99,4.5
525,2021-03-08T05:58:28.144Z,41.5604,142.0154,61.15,4.4
526,2021-03-08T14:36:06.067Z,37.7704,141.6617,55.46,4.6
527,2021-03-08T23:30:00.089Z,38.7899,141.5555,83.29,4.9
528,2021-03-09T00:27:00.076Z,40.1456,137.8304,279.61,4.6
529,2021-03-10T05:51:00.340Z,30.8459,137.7817,453.76,4.3
530,2021-03-10T15:36:58.099Z,39.4604,143.5744,10.0,4.3
531,2021-03-11T23:54:06.033Z,44.0348,148.3322,35.0,4.6
532,2021-03-13T15:46:34.887Z,42.2815,141.2499,123.46,4.1
533,2021-03-13T17:16:56.477Z,40.267,142.3387,51.85,4.9
534,2021-03-14T00:22:19.224Z,32.5713,130.5588,15.47,4.5
535,2021-03-14T15:26:03.270Z,34.0323,135.2027,35.0,4.7
536,2021-03-15T19:56:17.642Z,36.1742,139.7703,56.38,5.0
537,2021-03-17T08:28:48.740Z,37.6781,141.6127,45.92,5.0
538,2021-03-20T00:26:26.019Z,40.2316,142.3856,39.72,4.5
539,2021-03-20T07:45:26.397Z,45.5115,142.1155,301.99,4.1
540,2021-03-20T09:09:43.966Z,38.4515,141.6477,43.0,7.0
541,2021-03-20T09:34:58.676Z,38.3296,141.8316,61.11,4.6
542,2021-03-20T16:03:54.015Z,30.4542,131.033,49.22,4.9
543,2021-03-20T16:41:17.388Z,38.2272,141.8137,61.43,4.3
544,2021-03-20T19:33:39.515Z,39.5929,143.5279,10.0,4.2
545,2021-03-20T21:56:36.208Z,37.6046,141.8953,54.53,4.7
546,2021-03-21T15:30:50.003Z,35.7096,140.4525,56.66,4.5
547,2021-03-24T03:24:32.657Z,32.1802,140.9371,35.0,4.3
548,2021-03-25T02:19:47.088Z,41.7283,133.3712,465.49,4.0
549,2021-03-26T03:48:30.193Z,42.0345,142.8001,54.83,4.2
550,2021-03-26T12:07:48.242Z,38.3358,141.8412,73.22,4.2
551,2021-03-28T00:26:55.783Z,33.6313,140.2781,40.0,5.7
552,2021-03-28T02:40:57.243Z,33.5339,140.5066,47.69,4.1
553,2021-03-28T08:12:01.488Z,42.0553,142.5553,59.13,4.4
554,2021-03-29T02:27:29.388Z,31.0203,140.898,64.67,4.4
555,2021-03-30T11:11:10.102Z,36.2312,141.9429,35.0,4.6
556,2021-03-31T23:07:45.952Z,33.1419,139.2247,174.53,4.3
557,2021-02-01T08:34:45.955Z,37.3523,141.8861,34.92,4.6
558,2021-02-03T06:47:03.579Z,38.6524,141.934,50.08,4.1
559,2021-02-04T03:40:12.820Z,36.6998,140.9122,57.81,4.2
560,2021-02-04T05:10:11.854Z,30.0869,138.865,422.97,4.2
561,2021-02-04T19:27:37.027Z,44.3922,147.6771,82.46,5.0
562,2021-02-06T05:10:28.410Z,35.7378,140.1051,63.84,4.3
563,2021-02-08T08:22:46.073Z,44.4399,148.1119,71.24,4.4
564,2021-02-08T14:23:59.729Z,42.3125,145.0164,27.95,5.0
565,2021-02-08T14:39:56.506Z,42.2335,144.9664,35.0,4.1
566,2021-02-08T15:29:04.911Z,42.59,146.5031,10.0,4.2
567,2021-02-08T22:35:40.645Z,43.6158,146.5474,89.04,4.6
568,2021-02-09T03:39:28.724Z,30.052,131.0214,35.0,5.0
569,2021-02-09T03:41:51.896Z,30.125,130.9762,35.0,4.4
570,2021-02-09T04:48:20.571Z,41.3257,143.544,35.0,4.8
571,2021-02-09T07:07:57.310Z,31.3061,140.7048,64.51,5.3
572,2021-02-09T12:58:59.682Z,30.0271,131.0762,36.5,4.4
573,2021-02-10T15:24:09.187Z,31.3114,140.0506,115.39,4.5
574,2021-02-10T22:34:07.666Z,43.7917,147.4977,58.29,4.3
575,2021-02-11T03:39:52.546Z,42.7583,143.1313,118.96,4.3
576,2021-02-11T16:45:25.617Z,31.3264,138.1265,410.87,4.1
577,2021-02-12T02:15:11.274Z,32.685,138.2823,325.88,4.2
578,2021-02-12T04:52:25.972Z,30.0411,131.1297,37.21,4.9
579,2021-02-13T01:25:17.977Z,30.2551,131.0477,39.01,4.3
580,2021-02-13T11:22:27.935Z,33.42,141.1003,48.19,4.4
581,2021-02-13T14:07:49.797Z,37.7265,141.7751,43.98,7.1
582,2021-02-13T14:36:42.429Z,37.5887,141.8453,51.31,4.7
583,2021-02-13T14:51:05.324Z,37.6301,141.5051,52.05,4.9
584,2021-02-13T14:51:41.261Z,37.6932,141.7615,45.1,5.4
585,2021-02-13T14:58:43.988Z,37.7298,141.6813,67.88,4.4
586,2021-02-13T16:14:43.246Z,37.7736,141.6683,68.91,4.3
587,2021-02-13T16:32:58.823Z,37.7217,141.7359,57.2,4.5
588,2021-02-13T18:25:27.375Z,39.0864,142.5717,40.34,5.2
589,2021-02-14T05:11:22.106Z,37.5705,141.9581,59.65,4.6
590,2021-02-14T05:53:54.095Z,37.6475,141.6251,62.44,4.3
591,2021-02-14T07:31:49.636Z,37.4871,141.5323,43.66,5.1
592,2021-02-14T07:59:23.201Z,37.6254,141.6781,53.2,4.4
593,2021-02-14T09:26:59.263Z,37.5961,141.7507,54.56,4.6
594,2021-02-14T10:41:00.412Z,37.639,141.6213,57.0,4.2
595,2021-02-15T04:28:17.554Z,34.1472,135.1647,10.0,4.4
596,2021-02-15T11:27:18.743Z,37.7035,141.7326,43.48,4.2
597,2021-02-15T11:59:52.996Z,37.676,141.5722,62.9,4.4
598,2021-02-15T12:26:03.969Z,37.4864,141.5837,35.36,5.3
599,2021-02-15T12:26:17.164Z,37.5475,141.3336,30.18,5.4
600,2021-02-16T13:59:32.696Z,37.9528,140.7831,55.38,4.3
601,2021-02-16T22:07:22.425Z,38.3386,141.9324,41.44,4.6
602,2021-02-17T14:06:18.399Z,37.6339,141.6242,52.12,4.6
603,2021-02-17T18:58:30.336Z,35.1237,137.2372,43.82,4.2
604,2021-02-18T06:02:43.005Z,37.7686,141.6103,58.15,4.5
605,2021-02-18T07:01:08.769Z,42.0186,142.5205,69.05,4.1
606,2021-02-18T07:50:54.461Z,40.8178,142.0999,55.62,4.2
607,2021-02-18T10:37:30.144Z,37.5557,141.784,50.43,4.3
608,2021-02-18T12:43:00.508Z,37.5982,141.5928,62.83,4.3
609,2021-02-19T01:07:11.219Z,37.6557,141.7382,49.09,4.8
610,2021-02-19T09:11:09.870Z,40.2022,141.275,10.0,4.8
611,2021-02-19T16:16:27.337Z,40.7273,142.7148,32.27,5.0
612,2021-02-19T19:01:06.453Z,37.6469,141.6624,52.89,4.5
613,2021-02-19T23:53:53.099Z,37.3713,141.4066,51.14,4.5
614,2021-02-20T01:17:05.150Z,38.3681,141.7812,66.26,4.3
615,2021-02-20T13:23:26.042Z,43.371,146.9795,43.53,4.9
616,2021-02-21T00:57:36.850Z,34.0842,141.376,10.0,4.5
617,2021-02-22T01:55:57.145Z,43.144,145.7044,63.74,4.4
618,2021-02-22T21:22:35.775Z,37.5869,141.6054,42.26,4.4
619,2021-02-24T22:26:15.168Z,44.935,147.2198,138.76,4.9
620,2021-02-26T04:04:24.748Z,37.5961,141.6489,56.65,4.6
621,2021-02-26T10:18:29.863Z,37.5967,141.677,51.46,4.4
622,2021-02-26T11:31:35.595Z,41.0534,142.0645,64.15,4.6
623,2021-02-26T14:54:17.772Z,33.3454,141.7357,14.56,4.4
624,2021-02-26T15:33:28.071Z,37.3334,141.2909,66.85,4.6
625,2021-02-26T17:03:48.931Z,37.7161,141.9713,52.5,4.6
626,2021-02-28T14:30:15.934Z,30.1656,131.1,30.18,5.1
627,2021-02-28T14:31:56.903Z,30.0044,131.4782,24.92,4.6
628,2021-02-28T16:12:05.392Z,30.1537,131.1755,35.0,4.7
629,2021-01-01T01:50:51.107Z,30.611,142.0702,10.0,4.4
630,2021-01-02T00:45:00.272Z,33.4333,141.4589,10.0,4.6
631,2021-01-02T13:36:03.744Z,38.7475,142.3096,53.82,4.0
632,2021-01-03T14:14:54.692Z,43.6306,138.7964,250.43,4.1
633,2021-01-05T02:16:14.914Z,32.4746,141.7225,10.0,4.5
634,2021-01-05T02:53:57.780Z,43.9245,148.748,10.0,4.1
635,2021-01-05T21:02:41.764Z,33.0845,140.15,92.21,4.1
636,2021-01-06T03:23:07.839Z,32.6042,141.6235,10.0,4.8
637,2021-01-06T19:13:29.760Z,39.8411,143.3322,26.75,4.9
638,2021-01-08T06:04:15.262Z,34.3996,136.3146,365.25,3.9
639,2021-01-08T07:42:16.191Z,30.8369,141.8286,10.0,4.1
640,2021-01-08T15:04:44.285Z,41.5746,141.3005,94.92,4.4
641,2021-01-08T19:49:35.314Z,37.6083,144.9439,10.0,4.3
642,2021-01-08T21:51:00.334Z,43.7937,138.1558,257.4,4.4
643,2021-01-09T05:36:33.842Z,37.8559,142.6165,34.87,4.6
644,2021-01-10T06:38:19.291Z,37.767,141.6933,43.85,4.5
645,2021-01-12T02:39:43.421Z,43.7004,139.9863,214.0,5.9
646,2021-01-12T03:56:03.027Z,33.309,138.2825,300.43,4.2
647,2021-01-12T08:42:47.715Z,43.6204,140.0388,219.16,4.1
648,2021-01-14T06:27:56.635Z,35.5941,141.7713,10.0,4.4
649,2021-01-14T11:17:04.279Z,33.1696,138.4598,283.7,4.1
650,2021-01-14T19:34:56.515Z,38.9732,144.4559,10.0,4.2
651,2021-01-15T08:40:06.403Z,42.4632,143.2444,62.59,4.8
652,2021-01-15T13:38:19.475Z,33.867,137.213,359.74,5.2
653,2021-01-15T20:10:12.132Z,42.1878,144.2355,22.64,4.3
654,2021-01-16T08:08:36.282Z,39.5738,142.8803,52.62,4.6
655,2021-01-16T09:43:14.629Z,37.5695,139.6771,136.69,4.3
656,2021-01-17T01:11:55.998Z,36.7159,142.2335,31.81,4.4
657,2021-01-18T00:29:29.972Z,32.5733,138.2714,325.99,4.2
658,2021-01-18T02:05:54.154Z,44.9559,147.857,104.8,4.8
659,2021-01-18T17:12:14.951Z,36.6565,141.8259,35.67,4.6
660,2021-01-18T20:14:51.977Z,30.5608,141.7793,8.21,4.4
661,2021-01-18T20:47:32.720Z,39.0024,141.9751,59.32,4.4
662,2021-01-19T23:11:37.020Z,30.56,141.97,10.0,4.4
663,2021-01-21T03:04:04.243Z,30.2979,140.1535,105.77,4.5
664,2021-01-21T06:14:21.694Z,44.7967,146.5298,153.8,4.1
665,2021-01-21T22:04:24.006Z,35.6157,140.1848,63.91,4.4
666,2021-01-22T16:03:58.957Z,37.34,141.4716,36.16,4.6
667,2021-01-23T05:39:18.366Z,42.322,142.6196,108.19,5.0
668,2021-01-23T09:20:29.624Z,33.3911,141.0188,35.0,4.3
669,2021-01-23T11:19:03.219Z,38.8916,142.3303,53.6,4.4
670,2021-01-23T11:56:00.239Z,30.0949,138.8221,419.23,4.4
671,2021-01-23T13:12:10.280Z,37.1622,141.5358,44.15,4.7
672,2021-01-23T20:52:52.151Z,30.0573,131.0625,42.2,4.3
673,2021-01-24T18:24:03.732Z,42.0854,144.9208,10.0,4.9
674,2021-01-25T14:09:07.775Z,40.2859,142.1924,57.99,4.3
675,2021-01-25T23:25:21.091Z,36.4439,140.6498,69.24,4.6
676,2021-01-26T14:28:41.282Z,34.2981,142.1337,10.0,4.3
677,2021-01-27T05:06:53.279Z,42.7117,141.9609,115.63,5.2
678,2021-01-27T09:25:58.081Z,37.2237,141.1041,69.5,4.5
679,2021-01-27T14:27:38.973Z,42.7883,146.291,42.38,4.6
680,2021-01-28T02:07:08.504Z,42.9785,146.5009,35.0,4.0
681,2021-01-28T18:24:08.703Z,36.8924,141.5903,39.39,4.3
682,2021-01-28T18:51:50.650Z,44.1798,147.6387,67.52,4.6
683,2021-01-28T19:24:26.918Z,40.0825,141.6975,69.17,4.6
684,2021-01-29T07:19:03.235Z,34.3172,135.8615,383.08,4.1
685,2020-11-02T13:24:55.846Z,33.7736,139.5795,148.85,4.2
686,2020-11-02T20:18:17.569Z,43.8763,141.8324,202.78,4.2
687,2020-11-05T19:42:49.565Z,40.1287,140.5733,34.7,4.3
688,2020-11-06T08:56:38.063Z,40.9903,143.255,12.0,5.5
689,2020-11-06T09:11:16.790Z,40.8793,143.3799,10.0,4.6
690,2020-11-06T09:17:04.530Z,40.915,143.2374,10.0,5.0
691,2020-11-06T14:45:06.537Z,41.0121,143.1574,38.93,4.3
692,2020-11-06T16:14:23.603Z,40.8836,143.3387,14.29,4.6
693,2020-11-06T17:16:54.730Z,40.9265,143.3621,21.0,5.2
694,2020-11-06T18:40:36.673Z,33.3632,140.8899,58.27,4.4
695,2020-11-07T08:06:55.133Z,32.4057,141.6414,10.0,4.7
696,2020-11-07T10:30:30.182Z,32.3212,141.9158,10.0,4.5
697,2020-11-07T21:30:44.700Z,32.3486,141.6979,9.28,5.2
698,2020-11-08T02:59:33.536Z,32.3554,141.8531,12.06,4.6
699,2020-11-09T00:39:57.223Z,38.2437,141.567,83.51,4.3
700,2020-11-09T03:50:51.074Z,43.4198,145.558,84.91,4.2
701,2020-11-09T19:59:27.698Z,32.2058,141.9132,10.0,4.1
702,2020-11-10T22:54:17.127Z,32.3445,141.8424,10.0,4.2
703,2020-11-11T12:55:20.550Z,32.4094,142.0714,10.0,4.3
704,2020-11-12T04:12:46.666Z,32.7025,138.2181,10.0,4.2
705,2020-11-14T18:27:46.123Z,45.2492,147.5314,158.24,4.3
706,2020-11-17T01:22:10.897Z,33.4159,141.1012,35.0,4.7
707,2020-11-18T01:00:45.231Z,32.1835,137.8951,366.31,5.1
708,2020-11-18T14:23:22.834Z,32.3151,141.979,10.0,4.3
709,2020-11-18T23:21:32.625Z,31.6778,141.8165,13.57,4.4
710,2020-11-19T17:21:09.133Z,43.8912,141.8646,204.52,4.2
711,2020-11-20T02:07:44.851Z,32.3278,141.8109,16.24,4.6
712,2020-11-20T18:01:26.356Z,40.2349,142.354,55.14,4.9
713,2020-11-20T22:20:45.776Z,38.6286,140.9685,91.82,4.6
714,2020-11-21T14:45:40.030Z,45.1254,147.1715,136.53,4.3
715,2020-11-21T20:05:59.279Z,40.5216,142.127,57.88,4.0
716,2020-11-22T10:05:53.849Z,36.5889,141.1105,33.0,5.5
717,2020-11-22T16:53:53.278Z,35.5625,140.8404,41.46,4.4
718,2020-11-22T17:57:39.240Z,37.4994,139.0018,169.11,4.4
719,2020-11-23T19:54:35.322Z,38.9957,144.8003,10.0,4.4
720,2020-11-24T22:17:38.082Z,30.4425,138.4432,438.01,4.5
721,2020-11-25T02:20:19.004Z,35.9952,139.9508,49.07,4.3
722,2020-11-25T16:57:23.212Z,33.449,141.0903,31.72,4.3
723,2020-11-26T19:31:36.382Z,35.6483,141.017,33.15,4.5
724,2020-11-26T20:54:26.896Z,39.6761,142.3203,52.35,4.5
725,2020-11-27T11:52:01.506Z,31.0641,139.2677,278.84,4.0
726,2020-11-29T12:41:34.489Z,31.3944,140.3217,10.0,4.6
727,2020-11-29T15:40:20.740Z,34.6628,140.3431,59.03,4.5
728,2020-11-30T01:34:06.851Z,35.8606,140.3486,75.65,4.3
729,2020-10-02T23:37:51.845Z,43.9028,145.5761,10.51,4.6
730,2020-10-03T09:31:31.262Z,33.4766,140.9412,28.85,5.8
731,2020-10-03T12:55:40.294Z,33.4059,141.1545,35.0,4.3
732,2020-10-04T11:22:26.138Z,45.5752,142.0683,306.5,4.0
733,2020-10-04T22:19:02.030Z,42.431,143.7663,59.99,4.5
734,2020-10-05T02:32:24.532Z,36.3103,140.8244,83.69,4.9
735,2020-10-05T14:01:16.485Z,39.4952,141.9169,57.35,4.7
736,2020-10-06T06:27:35.081Z,39.4056,141.969,95.75,4.6
737,2020-10-06T23:02:06.949Z,34.3036,137.9258,295.63,4.6
738,2020-10-08T01:22:27.690Z,38.1714,142.0631,46.28,4.1
739,2020-10-08T09:50:44.143Z,43.6384,145.5659,113.23,4.1
740,2020-10-11T04:01:57.422Z,45.2411,141.4488,297.3,4.0
741,2020-10-11T04:30:20.412Z,33.6746,140.7157,67.0,4.4
742,2020-10-11T04:56:53.073Z,36.9546,134.9179,381.86,4.0
743,2020-10-11T13:58:42.930Z,42.0298,142.6571,68.32,4.5
744,2020-10-13T13:16:03.261Z,33.4822,141.0612,47.7,4.8
745,2020-10-14T03:30:47.017Z,30.6045,138.8796,450.84,4.1
746,2020-10-14T10:42:36.781Z,37.4195,141.8018,39.39,4.4
747,2020-10-15T01:05:42.778Z,36.6347,140.7522,87.01,4.2
748,2020-10-15T12:54:49.644Z,37.2402,144.7891,10.0,4.4
749,2020-10-15T15:20:05.212Z,33.9122,136.9338,353.38,4.0
750,2020-10-15T23:03:57.094Z,42.4373,143.7537,87.29,4.3
751,2020-10-17T12:33:41.692Z,44.0041,148.0511,68.52,4.5
752,2020-10-18T00:05:56.140Z,40.3712,141.8918,61.97,4.0
753,2020-10-18T12:23:33.007Z,42.1936,142.7522,58.04,4.4
754,2020-10-19T03:40:04.732Z,30.7008,142.4195,10.0,4.3
755,2020-10-22T06:21:22.806Z,37.8446,144.6787,10.0,4.6
